Term	Gene	Chr	Start	End	Factor	Desc	Title	Class
GSM1925787	AT1G19850	Chr1	6886419	6886620	TGA6: bZIP family	protein:TGA6; gene id:AT3G12250; protein family:bZIP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-bZIP_tnt-TGA6_col_a	TF	DAP-seq
GSM1925374	AT1G19850	Chr1	6886439	6886640	HDG1_col100_a: Homeobox family	protein:HDG1; gene id:AT3G61150; protein family:Homeobox; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-Homeobox_tnt-HDG1_col100_a	TF	DAP-seq
GSM2090078	AT1G19850	Chr1	6886471	6888027	H3K4me3	pold2; 10 day-old seedlings	pold2_H3K4me3	EF	ChIP-seq
GSM1193617	AT1G19850	Chr1	6886477	6890852	H3K4me2	jmj14 ldl1 ldl2	jmj14 ldl1 ldl2 H3K4m2 ChIP (replicate 2)	EF	ChIP-seq
GSM2366606	AT1G19850	Chr1	6886516	6889066	H3K9Ac	WT; 14 day-old seedlings	H3K9Ac in WT	EF	ChIP-seq
GSM1869290	AT1G19850	Chr1	6886626	6887758	REF6	14 day-old seedlings with GFP antibody	REF6GFPIP	EF	ChIP-seq
GSM1925146	AT1G19850	Chr1	6886666	6886867	BPC1: BBRBPC family	protein:BPC1; gene id:AT2G01930; protein family:BBRBPC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-BBRBPC_tnt-BPC1_colamp_a	TF	DAP-seq
GSM1869296	AT1G19850	Chr1	6886670	6887803	REF6	14 day-old brm pREF6::REF6-GFP seedlings with GFP antibody	brm REF6-REF6-GFP ab290	EF	ChIP-seq
GSM2544806	AT1G19850	Chr1	6886688	6889110	H3K4me3	H3.3 Knockdown; 10 day-old seedlings	H33KD_H3K4me3_#2	EF	ChIP-seq
GSM1625906	AT1G19850	Chr1	6886712	6891452	H3K27me1	F1-Endosperm Landsberg x Columbia	at-endosperm-H3K27m1_1_replicate_2_ler_x_col	EF	ChIP-seq
GSM1925185	AT1G19850	Chr1	6886727	6886928	At4g38000: C2C2dof family	protein:At4g38000; gene id:AT4G38000; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-At4g38000_col_a	TF	DAP-seq
GSM1925250	AT1G19850	Chr1	6886744	6886945	SGR5: C2H2 family	protein:SGR5; gene id:AT2G01940; protein family:C2H2; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2H2_tnt-SGR5_colamp_a	TF	DAP-seq
GSM364939	AT1G19850	Chr1	6886800	6887300	SEPALLATA3	WT; primary and secondary inflorescences of 5-7 weeks old plants	SEP3_ChIPSeq_wt_1	TF	ChIP-seq
GSM1925146	AT1G19850	Chr1	6886880	6887081	BPC1: BBRBPC family	protein:BPC1; gene id:AT2G01930; protein family:BBRBPC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-BBRBPC_tnt-BPC1_colamp_a	TF	DAP-seq
GSM1925250	AT1G19850	Chr1	6887053	6887254	SGR5: C2H2 family	protein:SGR5; gene id:AT2G01940; protein family:C2H2; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2H2_tnt-SGR5_colamp_a	TF	DAP-seq
GSM1925236	AT1G19850	Chr1	6887054	6887255	At5g66730: C2H2 family	protein:At5g66730; gene id:AT5G66730; protein family:C2H2; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2H2_tnt-At5g66730_colamp_a	TF	DAP-seq
GSM1925237	AT1G19850	Chr1	6887055	6887256	AtIDD11: C2H2 family	protein:AtIDD11; gene id:AT3G13810; protein family:C2H2; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2H2_tnt-AtIDD11_colamp_a	TF	DAP-seq
GSM1925241	AT1G19850	Chr1	6887056	6887257	IDD4: C2H2 family	protein:IDD4; gene id:AT2G02080; protein family:C2H2; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2H2_tnt-IDD4_col_a	TF	DAP-seq
GSM1925242	AT1G19850	Chr1	6887056	6887257	IDD5: C2H2 family	protein:IDD5; gene id:AT2G02070; protein family:C2H2; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2H2_tnt-IDD5_colamp_a	TF	DAP-seq
GSM1925251	AT1G19850	Chr1	6887123	6887324	SGR5: C2H2 family	protein:SGR5; gene id:AT2G01940; protein family:C2H2; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2H2_tnt-SGR5_col_a	TF	DAP-seq
GSM1906916	AT1G19850	Chr1	6887253	6890873	H3K4me2	WT; 4 week-old rosette leaves	H3K4me2_ChIP-Seq_WT	EF	ChIP-seq
GSM1669388	AT1G19850	Chr1	6887266	6891317	H3K4me1	Col-0; 21 day-old rosette leaves in normal watered state	rosettes_wildtype_watered_H3K4me1_rep1	EF	ChIP-seq
GSM1669419	AT1G19850	Chr1	6887357	6891249	H3K4me1	Double mutant at3g03940/at518190; 21 day-old rosette leaves in drought stress state	rosettes_dm_peg_H3K4me1_rep2	EF	ChIP-seq
GSM1925617	AT1G19850	Chr1	6887418	6887619	BBX31: Orphan family	protein:BBX31; gene id:AT3G21890; protein family:Orphan; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-Orphan_tnt-BBX31_col_a	TF	DAP-seq
GSM1925195	AT1G19850	Chr1	6887419	6887620	OBP3: C2C2dof family	protein:OBP3; gene id:AT3G55370; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-OBP3_col_a	TF	DAP-seq
GSM1925204	AT1G19850	Chr1	6887419	6887620	dof45: C2C2dof family	protein:DOF4.5; gene id:AT4G21080; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-dof45_col_a	TF	DAP-seq
GSM1925183	AT1G19850	Chr1	6887421	6887622	At3g45610: C2C2dof family	protein:At3g45610; gene id:AT3G45610; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-At3g45610_col_a	TF	DAP-seq
GSM1925185	AT1G19850	Chr1	6887421	6887622	At4g38000: C2C2dof family	protein:At4g38000; gene id:AT4G38000; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-At4g38000_col_a	TF	DAP-seq
GSM1925171	AT1G19850	Chr1	6887422	6887623	AT2G28810: C2C2dof family	protein:AT2G28810; gene id:AT2G28810; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-AT2G28810_col_a	TF	DAP-seq
GSM1925192	AT1G19850	Chr1	6887422	6887623	DAG2: C2C2dof family	protein:DAG2; gene id:AT2G46590; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-DAG2_col_a	TF	DAP-seq
GSM1925186	AT1G19850	Chr1	6887423	6887624	At5g62940: C2C2dof family	protein:At5g62940; gene id:AT5G62940; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-At5g62940_col_a	TF	DAP-seq
GSM1925196	AT1G19850	Chr1	6887423	6887624	OBP4: C2C2dof family	protein:OBP4; gene id:AT5G60850; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-OBP4_colamp_a	TF	DAP-seq
GSM1925260	AT1G19850	Chr1	6887423	6887624	AT5G63260: C3H family	protein:AT5G63260; gene id:AT5G63260; protein family:C3H; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C3H_tnt-AT5G63260_col_a	TF	DAP-seq
GSM2544796	AT1G19850	Chr1	6887423	6890653	H3K4me3	WT; 10 day-old seedlings	WT_H3K4me3_#2	EF	ChIP-seq
GSM1925174	AT1G19850	Chr1	6887424	6887625	AT5G02460: C2C2dof family	protein:AT5G02460; gene id:AT5G02460; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-AT5G02460_colamp_a	TF	DAP-seq
GSM1925181	AT1G19850	Chr1	6887424	6887625	At1g64620: C2C2dof family	protein:At1g64620; gene id:AT1G64620; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-At1g64620_colamp_a	TF	DAP-seq
GSM1925680	AT1G19850	Chr1	6887426	6887627	GTL1: Trihelix family	protein:GTL1; gene id:AT1G33240; protein family:Trihelix; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-Trihelix_tnt-GTL1_colamp_a	TF	DAP-seq
GSM1925172	AT1G19850	Chr1	6887429	6887630	AT3G52440: C2C2dof family	protein:AT3G52440; gene id:AT3G52440; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-AT3G52440_colamp_a	TF	DAP-seq
GSM1925175	AT1G19850	Chr1	6887429	6887630	AT5G02460: C2C2dof family	protein:AT5G02460; gene id:AT5G02460; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-AT5G02460_col_a	TF	DAP-seq
GSM1925177	AT1G19850	Chr1	6887430	6887631	AT5G66940: C2C2dof family	protein:AT5G66940; gene id:AT5G66940; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-AT5G66940_col_a	TF	DAP-seq
GSM1925201	AT1G19850	Chr1	6887430	6887631	dof43: C2C2dof family	protein:DOF4.3; gene id:AT4G21040; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-dof43_colamp_a	TF	DAP-seq
GSM1925395	AT1G19850	Chr1	6887431	6887632	AGL15: MADS family	protein:AGL15; gene id:AT5G13790; protein family:MADS; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MADS_tnt-AGL15_col_a	TF	DAP-seq
GSM1925406	AT1G19850	Chr1	6887431	6887632	SVPb: MADS family	protein:SVP; gene id:AT2G22540; protein family:MADS; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:v3b; subset:motif	DAPSeq-MADS_tnt-SVP_col_v3b	TF	DAP-seq
GSM1925176	AT1G19850	Chr1	6887432	6887633	AT5G66940: C2C2dof family	protein:AT5G66940; gene id:AT5G66940; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-AT5G66940_colamp_a	TF	DAP-seq
GSM1925197	AT1G19850	Chr1	6887432	6887633	OBP4: C2C2dof family	protein:OBP4; gene id:AT5G60850; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-OBP4_col_a	TF	DAP-seq
GSM1925170	AT1G19850	Chr1	6887433	6887634	AT2G28810: C2C2dof family	protein:AT2G28810; gene id:AT2G28810; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-AT2G28810_colamp_a	TF	DAP-seq
GSM1925187	AT1G19850	Chr1	6887433	6887634	CDF3: C2C2dof family	protein:CDF3; gene id:AT3G47500; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-CDF3_colamp_a	TF	DAP-seq
GSM1925193	AT1G19850	Chr1	6887433	6887634	OBP1: C2C2dof family	protein:OBP1; gene id:AT3G50410; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-OBP1_col_a	TF	DAP-seq
GSM1925199	AT1G19850	Chr1	6887433	6887634	dof24: C2C2dof family	protein:DOF2.4; gene id:AT2G37590; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-dof24_col_a	TF	DAP-seq
GSM2544793	AT1G19850	Chr1	6887437	6893155	H1	WT; 10 day-old seedlings	WT_H1_#1	EF	ChIP-seq
GSM958792	AT1G19850	Chr1	6887446	6891284	NRPE1	Floral tissue of wt	Col ChIP	EF	ChIP-seq
GSM1322883	AT1G19850	Chr1	6887469	6891388	H3K27me1	Arabidopsis lyrata accession MN47; yong leaves	Al_H3K27me1_rep1; Arabidopsis lyrata; ChIP-Seq	EF	ChIP-seq
GSM2544804	AT1G19850	Chr1	6887470	6891263	H1	H3.3 Knockdown; 10 day-old seedlings	H3.3KD_H1_#2	EF	ChIP-seq
GSM1669402	AT1G19850	Chr1	6887483	6891284	H3K4me1	Col-0; 21 day-old rosette leaves in drought stress state	rosettes_wildtype_peg_H3K4me1_rep1	EF	ChIP-seq
GSM2544803	AT1G19850	Chr1	6887495	6893122	H1	H3.3 Knockdown; 10 day-old seedlings	H3.3KD_H1_#1	EF	ChIP-seq
GSM1326795	AT1G19850	Chr1	6887528	6890924	H3K27me1	Col-0 leaves	At_H3K27me1_rep1	EF	ChIP-seq
GSM2101795	AT1G19850	Chr1	6887542	6890647	H3K9me2	C24; 10 day-old seedlings	TWT_H3K9me2	EF	ChIP-seq
GSM1669403	AT1G19850	Chr1	6887548	6891253	H3K4me1	Col-0; 21 day-old rosette leaves in drought stress state	rosettes_wildtype_peg_H3K4me1_rep2	EF	ChIP-seq
GSM1669416	AT1G19850	Chr1	6887563	6891073	H3K4me1	Double mutant at3g03940/at518190; 21 day-old rosette leaves in normal watered state	rosettes_dm_watered_H3K4me1_rep1	EF	ChIP-seq
GSM2287862	AT1G19850	Chr1	6887566	6888744	WRKY18	WRKY18-HA; 1 uM flg22 for 0 h	W18HA_0h_1 (ChIP-Seq)	TF	ChIP-seq
GSM867186	AT1G19850	Chr1	6887572	6893024	AGO4	nrpe1; 2-3 week old seedling	nrpe1 ChIP	TF	ChIP-seq
GSM1669427	AT1G19850	Chr1	6887589	6891239	H3T3ph	Double mutant at3g03940/at518190; 21 day-old rosette leaves in drought stress state	rosettes_dm_peg_H3T3ph_rep2	EF	ChIP-seq
GSM1906919	AT1G19850	Chr1	6887595	6891139	H3K4me2	atx; 4 week-old rosette leaves	H3K4me2_ChIP-Seq_atx	EF	ChIP-seq
GSM1291187	AT1G19850	Chr1	6887604	6892460	E2Fa	35S::E2Fa-HBH; suspension cells with E2Fa antibody	E2Fa-HBH ChIP output	TF	ChIP-seq
GSM1291189	AT1G19850	Chr1	6887605	6892511	E2Fa	35S::E2Fa-HBH; suspension cells with Ni2+-NTA and streptavidin-sepharose antibody	E2Fa-HBH TChAP output; replicate 1	TF	ChIP-seq
GSM1625909	AT1G19850	Chr1	6887620	6891277	H3K27me1	F1-Endosperm Landsberg x Columbia	at-endosperm-H3K27m1_2_replicate_1_ler_x_col	EF	ChIP-seq
GSM1120015	AT1G19850	Chr1	6887656	6890907	AG	AG-GFP AP1-GR ap1 cal	AG-GFP (AP1-GR ap1 cal) ChIPseq replicate 2	TF	ChIP-seq
GSM1669425	AT1G19850	Chr1	6887671	6891255	H3T3ph 	Double mutant at3g03940/at518190; 21 day-old rosette leaves in normal watered state	rosettes_dm_watered_H3T3ph_rep2	EF	ChIP-seq
GSM1669405	AT1G19850	Chr1	6887674	6890943	H3K4me1	Col-0; 21 day-old rosette leaves in drought stress state	rosettes_wildtype_peg_H3K4me1_rep4	EF	ChIP-seq
GSM820414	AT1G19850	Chr1	6887674	6890540	SVP	Seedlings of pSVP::SVP-GFP svp-41	seedling_svp_SVP-GFP_rep2	TF	ChIP-seq
GSM2101793	AT1G19850	Chr1	6887695	6891348	H3K27me3	C24; 10 day-old seedlings	TWT_H3K27me3	EF	ChIP-seq
GSM1669418	AT1G19850	Chr1	6887708	6891223	H3K4me1	Double mutant at3g03940/at518190; 21 day-old rosette leaves in drought stress state	rosettes_dm_peg_H3K4me1_rep1	EF	ChIP-seq
GSM2090072	AT1G19850	Chr1	6887724	6890921	H3K27me3	C24; 10 day-old seedlings	WT_H3K27me3	EF	ChIP-seq
GSM1669395	AT1G19850	Chr1	6887725	6891340	H3T3ph 	Col-0; 21 day-old rosette leaves in normal watered state	rosettes_wildtype_watered_H3T3ph_rep2	EF	ChIP-seq
GSM2429861	AT1G19850	Chr1	6887727	6889638	H3K36me3	Homozygous sdg8 T-DNA insertion	sdg8-H3K36me3	EF	ChIP-seq
GSM1669394	AT1G19850	Chr1	6887731	6891240	H3T3ph 	Col-0; 21 day-old rosette leaves in normal watered state	rosettes_wildtype_watered_H3T3ph_rep1	EF	ChIP-seq
GSM2101798	AT1G19850	Chr1	6887738	6891217	H3K27me3	fen1; 10 day-old seedlings	fen1_H3K27me3	EF	ChIP-seq
GSM1232779	AT1G19850	Chr1	6887746	6891119	H2A	Col-0; Leaves of 3 week-old plants	WT_H2A_ChIP	EF	ChIP-seq
GSM1925182	AT1G19850	Chr1	6887746	6887947	At3g45610: C2C2dof family	protein:At3g45610; gene id:AT3G45610; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-At3g45610_colamp_a	TF	DAP-seq
GSM1925197	AT1G19850	Chr1	6887746	6887947	OBP4: C2C2dof family	protein:OBP4; gene id:AT5G60850; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-OBP4_col_a	TF	DAP-seq
GSM1925187	AT1G19850	Chr1	6887747	6887948	CDF3: C2C2dof family	protein:CDF3; gene id:AT3G47500; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-CDF3_colamp_a	TF	DAP-seq
GSM1925703	AT1G19850	Chr1	6887751	6887952	WRKY28: WRKY family	protein:WRKY28; gene id:AT4G18170; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY28_col_a	TF	DAP-seq
GSM1326796	AT1G19850	Chr1	6887756	6891329	H3K27me1	Col-0 leaves	At_H3K27me1_rep2	EF	ChIP-seq
GSM1925353	AT1G19850	Chr1	6887774	6887975	HSFB3: HSF family	protein:HSFB3; gene id:AT2G41690; protein family:HSF; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-HSF_tnt-HSFB3_colamp_a	TF	DAP-seq
GSM958794	AT1G19850	Chr1	6887796	6891338	NRPE1	Floral tissue of wt	Col ChIP replicate 2	EF	ChIP-seq
GSM1669409	AT1G19850	Chr1	6887812	6891274	H3T3ph 	Col-0; 21 day-old rosette leaves in drought stress state	rosettes_wildtype_peg_H3T3ph_rep1	EF	ChIP-seq
GSM2090077	AT1G19850	Chr1	6887820	6890639	H3K27me3	pold2; 10 day-old seedlings	pold2_H3K27me3	EF	ChIP-seq
GSM1625910	AT1G19850	Chr1	6887824	6890968	H3K27me1	F1-Endosperm Columbia x Landsberg	at-endosperm-H3K27m1_2_replicate_2_col_x_ler	EF	ChIP-seq
GSM1669390	AT1G19850	Chr1	6887831	6891219	H3K4me1	Col-0; 21 day-old rosette leaves in normal watered state	rosettes_wildtype_watered_H3K4me1_rep3	EF	ChIP-seq
GSM1669412	AT1G19850	Chr1	6887850	6890286	H3T3ph 	Col-0; 21 day-old rosette leaves in drought stress state	rosettes_wildtype_peg_H3T3ph_rep4	EF	ChIP-seq
GSM1925595	AT1G19850	Chr1	6887881	6888082	SMB: NAC family	protein:SMB; gene id:AT1G79580; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-NAC_tnt-SMB_colamp_a	TF	DAP-seq
GSM1925562	AT1G19850	Chr1	6887883	6888084	ANAC071: NAC family	protein:ANAC071; gene id:AT4G17980; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-NAC_tnt-ANAC071_col_a	TF	DAP-seq
GSM1925561	AT1G19850	Chr1	6887884	6888085	ANAC071: NAC family	protein:ANAC071; gene id:AT4G17980; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-NAC_tnt-ANAC071_colamp_a	TF	DAP-seq
GSM1925528	AT1G19850	Chr1	6887914	6888115	RVE1: MYBrelated family	protein:RVE1; gene id:AT5G17300; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-RVE1_colamp_a	TF	DAP-seq
GSM1669424	AT1G19850	Chr1	6887945	6891310	H3T3ph 	Double mutant at3g03940/at518190; 21 day-old rosette leaves in normal watered state	rosettes_dm_watered_H3T3ph_rep1	EF	ChIP-seq
GSM2101800	AT1G19850	Chr1	6887962	6890759	H3K9me2	fen1; 10 day-old seedlings	fen1_H3K9me2	EF	ChIP-seq
GSM1925787	AT1G19850	Chr1	6887965	6888166	TGA6: bZIP family	protein:TGA6; gene id:AT3G12250; protein family:bZIP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-bZIP_tnt-TGA6_col_a	TF	DAP-seq
GSM1925788	AT1G19850	Chr1	6887965	6888166	TGA9: bZIP family	protein:TGA9; gene id:AT1G08320; protein family:bZIP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-bZIP_tnt-TGA9_colamp_a	TF	DAP-seq
GSM1669410	AT1G19850	Chr1	6887985	6891161	H3T3ph 	Col-0; 21 day-old rosette leaves in drought stress state	rosettes_wildtype_peg_H3T3ph_rep2	EF	ChIP-seq
GSM1625908	AT1G19850	Chr1	6888027	6889373	H3K27me1	F1-Leaf Columbia x Columbia	at-leaf-H3K27m1_2_replicate_1	EF	ChIP-seq
GSM2302418	AT1G19850	Chr1	6888083	6889491	H3K4me3	pWOL:GFP; FACS treated GFP positive root protoplasts	GFP_H3K4me3_1	EF	ChIP-seq
GSM2302417	AT1G19850	Chr1	6888106	6889989	H3K27me3	pWOL:GFP; FACS treated GFP positive root protoplasts	GFP_H3K27me3_1	EF	ChIP-seq
GSM1669404	AT1G19850	Chr1	6888139	6891111	H3K4me1	Col-0; 21 day-old rosette leaves in drought stress state	rosettes_wildtype_peg_H3K4me1_rep3	EF	ChIP-seq
GSM1925254	AT1G19850	Chr1	6888180	6888381	STZ: C2H2 family	protein:STZ; gene id:AT1G27730; protein family:C2H2; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2H2_tnt-STZ_colamp_a	TF	DAP-seq
GSM2302424	AT1G19850	Chr1	6888195	6889454	H3K4me3	pWOL:GFP; FACS treated GFP positive root protoplasts	GFP_H3K4me3_2	EF	ChIP-seq
GSM1925792	AT1G19850	Chr1	6888216	6888417	bZIP16: bZIP family	protein:bZIP16; gene id:AT2G35530; protein family:bZIP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-bZIP_tnt-bZIP16_colamp_a	TF	DAP-seq
GSM1925808	AT1G19850	Chr1	6888216	6888417	bZIP53: bZIP family	protein:bZIP53; gene id:AT3G62420; protein family:bZIP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-bZIP_tnt-bZIP53_colamp_a	TF	DAP-seq
GSM1925809	AT1G19850	Chr1	6888216	6888417	bZIP68: bZIP family	protein:bZIP68; gene id:AT1G32150; protein family:bZIP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-bZIP_tnt-bZIP68_col_a	TF	DAP-seq
GSM820413	AT1G19850	Chr1	6888253	6889422	SVP	Seedlings of pSVP::SVP-GFP svp-41	seedling_svp_SVP-GFP_rep1	TF	ChIP-seq
GSM1925011	AT1G19850	Chr1	6888343	6888544	ABR1: AP2EREBP family	protein:ABR1; gene id:AT5G64750; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-ABR1_colamp_a	TF	DAP-seq
GSM1925093	AT1G19850	Chr1	6888343	6888544	ERF13: AP2EREBP family	protein:ERF13; gene id:AT2G44840; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-ERF13_colamp_a	TF	DAP-seq
GSM1925040	AT1G19850	Chr1	6888344	6888545	At2g33710: AP2EREBP family	protein:At2g33710; gene id:AT2G33710; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-At2g33710_colamp_a	TF	DAP-seq
GSM1925095	AT1G19850	Chr1	6888344	6888545	ERF15: AP2EREBP family	protein:ERF15; gene id:AT2G31230; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-ERF15_colamp_a	TF	DAP-seq
